#	#	#
58	3961.450	0.040
58	3961.450	0.040
58	3961.450	0.040
58	3449.530	0.040
59	3449.530	0.040
59	3449.530	0.040
59	3449.530	0.040
59	3449.530	0.040
59	3885.470	0.040
60	3885.470	0.040
60	3885.470	0.040
60	3885.470	0.040
60	3885.470	0.040
60	3945.560	0.040
61	3945.560	0.040
61	3945.560	0.040
61	3945.560	0.040
61	2389.450	0.040
62	2389.450	0.040
62	2389.450	0.040
62	2389.450	0.040
62	2389.450	0.040
62	3945.450	0.040
63	3945.450	0.040
63	3945.450	0.040
63	3945.450	0.040
63	3325.290	0.040
64	3325.290	0.040
64	3325.290	0.040
64	3325.290	0.040
64	3325.290	0.040
64	3793.220	0.040
65	3793.220	0.040
65	3793.220	0.040
65	3793.220	0.040
65	3793.220	0.040
65	3909.500	0.040
66	3909.500	0.040
66	3909.500	0.040
66	3909.500	0.040
66	3909.500	0.040
66	3885.450	0.040
67	3885.450	0.040
67	3885.450	0.040
67	3885.450	0.040
67	3769.520	0.040
68	3769.520	0.040
68	3769.520	0.040
68	3769.520	0.040
68	413.550	0.040
69	413.550	0.040
69	413.550	0.040
69	413.550	0.040
69	3785.540	0.040
70	3785.540	0.040
70	3785.540	0.040
70	3785.540	0.040
70	3597.600	0.040
71	3597.600	0.040
71	3597.600	0.040
71	3597.600	0.040
71	2797.530	0.040
72	2797.530	0.040
72	2797.530	0.040
72	2797.530	0.040
72	2797.530	0.040
72	3985.290	0.040
73	3985.290	0.040
73	3985.290	0.040
73	3985.290	0.040
73	3985.290	0.040
73	3869.080	0.040
74	3869.080	0.040
74	3869.080	0.040
74	3869.080	0.040
74	3793.170	0.040
75	3793.170	0.040
75	3793.170	0.040
75	3793.170	0.040
75	281.540	0.040
76	281.540	0.040
76	281.540	0.040
76	281.540	0.040
76	281.540	0.040
76	3809.080	0.040
77	3809.080	0.040
77	3809.080	0.040
77	2045.590	0.040
78	2045.590	0.040
78	2045.590	0.040
78	2045.590	0.040
78	2045.590	0.040
78	3977.070	0.040
79	3977.070	0.040
79	3977.070	0.040
79	3977.070	0.040
79	3977.070	0.040
79	3993.550	0.040
80	3993.550	0.040
80	3993.550	0.040
80	3993.550	0.040
80	3977.110	0.040
81	3977.110	0.040
81	3977.110	0.040
81	3977.110	0.040
81	2205.200	0.040
82	2205.200	0.040
82	2205.200	0.040
82	2205.200	0.040
82	3509.600	0.040
83	3509.600	0.040
83	3509.600	0.040
83	3509.600	0.040
83	2741.570	0.040
84	2741.570	0.040
84	2741.570	0.040
84	2741.570	0.040
84	1717.460	0.040
85	1717.460	0.040
85	1717.460	0.040
85	1717.460	0.040
85	3881.590	0.040
86	3881.590	0.040
86	3881.590	0.040
86	3881.590	0.040
86	3881.590	0.040
86	3969.300	0.040
87	3969.300	0.040
87	3969.300	0.040
87	3969.300	0.040
87	2105.550	0.040
88	2105.550	0.040
88	2105.550	0.040
88	2105.550	0.040
88	2105.550	0.040
88	3969.290	0.040
89	3969.290	0.040
89	3969.290	0.040
89	3969.290	0.040
89	3793.220	0.040
90	3793.220	0.040
90	3793.220	0.040
90	3793.220	0.040
90	2845.580	0.040
91	2845.580	0.040
91	2845.580	0.040
91	2845.580	0.040
91	3693.600	0.040
92	3693.600	0.040
92	3693.600	0.040
92	3693.600	0.040
92	3749.530	0.040
93	3749.530	0.040
93	3749.530	0.040
93	3749.530	0.040
93	3749.530	0.040
93	3965.130	0.040
94	3965.130	0.040
94	3965.130	0.040
94	3965.130	0.040
94	3965.130	0.040
94	3601.590	0.040
95	3601.590	0.040
95	3601.590	0.040
95	3601.590	0.040
95	3793.170	0.040
96	3793.170	0.040
96	3793.170	0.040
96	3793.170	0.040
96	3389.510	0.040
97	3389.510	0.040
97	3389.510	0.040
97	3389.510	0.040
97	3389.510	0.040
97	3989.500	0.040
98	3989.500	0.040
98	3989.500	0.040
98	3989.500	0.040
98	3989.500	0.040
98	3949.470	0.040
99	3949.470	0.040
99	3949.470	0.040
99	3949.470	0.040
99	1677.260	0.040
100	1677.260	0.040
100	1677.260	0.040
100	1677.260	0.040
100	517.590	0.040
